-16.3000	-5.6462
-16.3256	-5.6052
-16.3511	-5.5643
-16.3876	-5.5278
-16.4131	-5.4869
-16.4387	-5.4459
-16.4643	-5.4050
-16.4898	-5.3640
-16.5154	-5.3231
-16.5518	-5.2866
-16.5774	-5.2457
-16.6030	-5.2047
-16.6231	-5.1615
-16.6432	-5.1183
-16.6692	-5.0776
-16.7052	-5.0409
-16.7308	-5.0000
-16.7154	-4.8615
-16.7121	-4.9110
-16.6846	-4.9505
-16.6510	-4.9875
-16.6259	-5.0279
-16.6008	-5.0684
-16.5757	-5.1089
-16.5506	-5.1494
-16.5255	-5.1898
-16.4896	-5.2258
-16.4645	-5.2663
-16.4394	-5.3068
-16.4143	-5.3472
-16.3783	-5.3832
-16.3615	-5.4271
-16.3282	-5.4642
-16.3031	-5.5046
-16.2671	-5.5406
-16.2420	-5.5811
-16.2077	-5.6177
-16.1809	-5.6575
-16.1559	-5.6980
-16.1308	-5.7385
-15.9462	-5.9231
-15.9105	-5.9587
-15.8749	-5.9943
-15.8502	-6.0344
-15.8146	-6.0701
-15.7923	-6.1112
-15.7760	-6.1548
-15.7512	-6.1949
-15.7156	-6.2306
-15.7017	-6.2752
-15.6879	-6.3198
-15.6692	-6.3625
-15.6493	-6.4046
-15.6091	-6.4293
-15.5690	-6.4541
-15.5334	-6.4897
-15.5000	-6.5262
-15.4730	-6.5654
-15.4692	-6.6142
-15.4538	-6.6582
-15.4538	-6.7086
-15.4502	-6.7575
-15.4364	-6.8021
-15.3979	-6.8308
-15.3539	-6.8154
-15.3154	-6.7945
-15.3000	-6.7505
-15.2855	-6.7068
-15.3000	-6.6625
-15.2759	-6.6221
-15.2538	-6.5808
-15.2595	-6.5328
-15.2734	-6.4882
-15.2872	-6.4436
-15.3011	-6.3989
-15.3258	-6.3588
-15.3462	-6.3168
-15.3615	-6.2728
-15.3769	-6.2288
-15.3923	-6.1848
-15.4169	-6.1447
-15.4385	-6.1032
-15.4555	-6.0599
-15.4694	-6.0153
-15.4941	-5.9751
-15.5154	-5.9336
-15.5436	-5.8949
-15.5615	-5.8520
-15.5769	-5.8080
-15.5923	-5.7640
-15.6099	-5.7209
-15.6346	-5.6807
-15.6485	-5.6361
-15.6692	-5.5943
-15.7035	-5.5692
-15.7471	-5.5856
-15.7769	-5.6236
-15.8075	-5.6613
-15.8322	-5.7015
-15.8538	-5.7429
-15.8817	-5.7817
-15.9173	-5.8173
-15.9529	-5.8529
-15.9934	-5.8769
-16.0377	-5.8915
-16.0868	-5.8945
-16.1270	-5.9193
-16.1462	-5.9617
-16.1159	-5.9995
-16.0802	-6.0351
-16.0408	-6.0615
-16.0045	-6.0955
-15.9689	-6.1311
-15.9333	-6.1667
-15.8976	-6.2024
-15.8729	-6.2425
-15.8373	-6.2781
-15.8125	-6.3182
-15.7769	-6.3538
-15.8538	-6.6154
-15.8982	-6.6000
-15.9426	-6.5846
-15.9869	-6.5692
-16.0249	-6.5385
-16.0693	-6.5231
-16.1137	-6.5077
-16.1500	-6.4730
-16.1859	-6.4372
-16.2109	-6.3968
-16.2468	-6.3609
-16.2718	-6.3205
-16.2968	-6.2801
-16.3327	-6.2443
-16.3577	-6.2039
-16.3935	-6.1680
-16.4185	-6.1276
-16.4538	-6.0915
-16.4794	-6.0514
-16.5000	-6.0091
-16.5185	-5.9661
-16.5462	-5.9268
-16.5769	-5.8888
-16.5935	-5.8449
-16.6077	-5.8001
-16.6326	-5.7597
-16.6538	-5.7177
-16.6718	-5.6744
-16.7000	-5.6354
-16.7000	-5.5846
-16.7308	-5.4154
-16.6859	-5.4295
-16.6718	-5.4743
-16.6686	-5.5237
-16.6328	-5.5595
-16.5925	-5.5845
-16.5566	-5.6203
-16.5167	-5.6462
-16.4787	-5.6769
-16.4356	-5.6952
-16.3998	-5.7310
-16.3594	-5.7559
-16.3236	-5.7918
-16.2878	-5.8276
-16.2628	-5.8680
-16.2158	-5.8769
-16.1776	-5.8469
-16.1400	-5.8154
-16.0969	-5.7969
-16.0514	-5.7846
-16.0072	-5.7688
-15.9669	-5.7438
-15.9311	-5.7080
-15.9061	-5.6677
-15.8812	-5.6273
-15.8562	-5.5870
-15.8312	-5.5466
-15.7954	-5.5108
-15.7615	-5.4742
-15.7615	-5.4235
-15.7808	-5.3808
-15.8057	-5.3404
-15.8198	-5.2956
-15.8385	-5.2526
-15.8588	-5.2104
-15.8729	-5.1655
-15.8979	-5.1252
-15.9154	-5.0818
-15.9308	-5.0375
-15.9510	-4.9952
-15.9759	-4.9548
-15.9923	-4.9109
-16.0077	-4.8666
-16.0231	-4.8223
-16.0431	-4.7799
-16.0538	-4.7337
-16.0364	-4.6903
-15.9916	-4.6777
-15.9557	-4.7135
-15.9308	-4.6923
-15.9462	-4.7385
-15.9462	-4.7890
-15.9308	-4.8331
-15.9152	-4.8771
-15.9000	-4.9214
-15.8764	-4.9621
-15.8538	-5.0033
-15.8376	-5.0470
-15.8231	-5.0915
-15.7988	-5.1320
-15.7769	-5.1734
-15.7600	-5.2169
-15.7352	-5.2571
-15.7154	-5.2995
-15.6964	-5.3421
-15.6715	-5.3823
-15.6347	-5.4154
-15.5906	-5.4000
-15.5509	-5.3740
-15.5152	-5.3382
-15.4794	-5.3025
-15.4392	-5.2777
-15.3954	-5.2615
-15.3543	-5.2389
-15.3615	-5.1981
-15.3769	-5.1540
-15.4016	-5.1137
-15.4231	-5.0721
-15.4404	-5.0288
-15.4653	-4.9886
-15.4901	-4.9484
-15.5149	-4.9081
-15.5308	-4.8642
-15.5615	-4.8264
-15.5895	-4.7875
-15.6143	-4.7473
-15.6391	-4.7070
-15.6640	-4.6668
-15.6846	-4.6249
-15.7000	-4.5807
-15.7276	-4.5416
-15.7678	-4.5168
-15.7818	-4.4721
-15.8215	-4.4462
-15.8712	-4.4442
-15.9069	-4.4085
-15.9471	-4.4164
-15.9874	-4.4412
-16.0231	-4.4769
-15.6846	-4.4462
-15.6594	-4.4868
-15.6232	-4.5229
-15.5980	-4.5636
-15.5836	-4.6087
-15.5583	-4.6494
-15.5331	-4.6900
-15.5078	-4.7307
-15.4825	-4.7713
-15.4573	-4.8120
-15.4320	-4.8526
-15.4077	-4.8936
-15.3923	-4.9384
-15.3615	-4.9767
-15.3419	-5.0197
-15.3154	-5.0598
-15.2846	-5.0982
-15.2661	-5.1416
-15.2385	-5.1813
-15.2231	-5.2260
-15.1858	-5.2527
-15.1406	-5.2560
-15.1154	-5.2769
-15.1308	-5.2154
-15.1000	-5.1866
-15.0657	-5.1503
-15.0254	-5.1254
-15.0231	-5.0758
-15.0231	-5.0253
-15.0385	-4.9811
-15.0538	-4.9369
-15.0692	-4.8928
-15.0829	-4.8479
-15.0860	-4.7986
-15.1000	-4.7539
-15.1154	-4.7097
-15.1308	-4.6655
-15.1420	-4.6196
-15.1559	-4.5748
-15.1769	-4.5330
-15.1923	-4.4888
-15.2077	-4.4446
-15.2231	-4.4004
-15.2385	-4.3563
-15.2616	-4.3153
-15.2846	-4.2743
-15.3005	-4.2303
-15.3253	-4.1901
-15.3393	-4.1453
-15.3642	-4.1051
-15.4044	-4.0802
-15.4447	-4.0553
-15.4914	-4.0462
-15.5297	-4.0758
-15.5654	-4.1116
-15.5903	-4.1518
-15.6305	-4.1767
-15.6714	-4.2000
-15.7200	-4.2047
-15.7661	-4.2154
-15.8141	-4.2217
-15.8609	-4.2308
-15.9114	-4.2308
-15.9620	-4.2308
-16.0066	-4.2451
-16.0503	-4.2615
